order_id,order_date,user_id,name,city,membership,restaurant_id,restaurant_name,cuisine,rating,total_amount,year,month,month_name,day_of_week,quarter,week_of_year,is_weekend,season,order_size
9638,2023-05-05,487,User_487,Hyderabad,Regular,120,Classic Biryani Multicuisine,Italian,3.2,1333.94,2023,5,May,Friday,2,18,False,Spring,Extra Large
9639,2023-07-26,295,User_295,Pune,Regular,457,Sai Delights Multicuisine,,,537.76,2023,7,July,Wednesday,3,30,False,Summer,Medium
9640,2023-12-09,644,User_644,Pune,Regular,139,Ruchi Cafe South Indian,Mexican,4.8,407.26,2023,12,December,Saturday,4,49,True,Winter,Medium
9641,2023-04-02,933,User_933,Hyderabad,Regular,369,Amma Foods Chinese,,,1409.23,2023,4,April,Sunday,2,13,True,Spring,Extra Large
9642,2023-06-09,1579,User_1579,Bangalore,Regular,54,Ruchi Tiffins Multicuisine,Italian,4.9,459.36,2023,6,June,Friday,2,23,False,Summer,Medium
9643,2023-11-29,2234,User_2234,Bangalore,Gold,437,Swagath Tiffins Chinese,,,181.59,2023,11,November,Wednesday,4,48,False,Fall,Small
9644,2023-05-25,1430,User_1430,Hyderabad,Regular,287,Amma Cafe South Indian,,,217.45,2023,5,May,Thursday,2,21,False,Spring,Small
9645,2023-01-01,161,User_161,Pune,Gold,128,Swagath Kitchen South Indian,Indian,4.5,890.64,2023,1,January,Sunday,1,52,True,Winter,Large
9646,2023-09-26,1246,User_1246,Chennai,Gold,168,Ruchi Foods Family Restaurant,Indian,3.7,380.73,2023,9,September,Tuesday,3,39,False,Fall,Medium
9647,2023-04-30,1365,User_1365,Chennai,Regular,250,Sai Foods Non-Veg,Mexican,3.4,978.51,2023,4,April,Sunday,2,17,True,Spring,Extra Large
9648,2023-11-03,1265,User_1265,Bangalore,Regular,418,Annapurna Foods Multicuisine,,,976.01,2023,11,November,Friday,4,44,False,Fall,Extra Large
9649,2023-02-24,2280,User_2280,Bangalore,Regular,475,Ruchi Kitchen Punjabi,,,651.36,2023,2,February,Friday,1,8,False,Winter,Large
9650,2023-04-30,2489,User_2489,Hyderabad,Regular,268,Annapurna Biryani Multicuisine,Indian,3.8,1247.28,2023,4,April,Sunday,2,17,True,Spring,Extra Large
9651,2023-11-02,1974,User_1974,Pune,Gold,130,Royal Restaurant South Indian,Indian,4.6,720.56,2023,11,November,Thursday,4,44,False,Fall,Large
9652,2023-02-28,2472,User_2472,Bangalore,Gold,9,Classic Mess Family Restaurant,Italian,3.1,347.07,2023,2,February,Tuesday,1,9,False,Winter,Medium
9653,2023-10-19,2722,User_2722,Pune,Gold,184,Annapurna Tiffins Punjabi,Mexican,3.5,837.77,2023,10,October,Thursday,4,42,False,Fall,Large
9654,2023-12-08,2865,User_2865,Hyderabad,Regular,173,Darbar Delights South Indian,Chinese,3.7,694.56,2023,12,December,Friday,4,49,False,Winter,Large
9655,2023-10-23,2416,User_2416,Bangalore,Regular,50,Taste of Cafe Punjabi,Mexican,4.8,1123.38,2023,10,October,Monday,4,43,False,Fall,Extra Large
9656,2023-02-21,965,User_965,Chennai,Gold,486,Udupi Mess Andhra,,,352.17,2023,2,February,Tuesday,1,8,False,Winter,Medium
9657,2023-12-12,2910,User_2910,Hyderabad,Regular,17,Udupi Delights Non-Veg,Indian,4.6,701.24,2023,12,December,Tuesday,4,50,False,Winter,Large
9658,2023-08-23,1237,User_1237,Pune,Regular,455,Ruchi Dhaba Pure Veg,,,1102.67,2023,8,August,Wednesday,3,34,False,Summer,Extra Large
9659,2023-05-17,1093,User_1093,Pune,Regular,288,Swagath Restaurant North Indian,,,696.22,2023,5,May,Wednesday,2,20,False,Spring,Large
9660,2023-09-01,2479,User_2479,Bangalore,Regular,297,Grand Tiffins Andhra,,,683.3,2023,9,September,Friday,3,35,False,Fall,Large
9661,2023-05-25,301,User_301,Pune,Gold,219,Taste of Cafe Andhra,Mexican,4.6,257.43,2023,5,May,Thursday,2,21,False,Spring,Small
9662,2023-04-05,1639,User_1639,Hyderabad,Regular,477,Swagath Biryani North Indian,,,688.72,2023,4,April,Wednesday,2,14,False,Spring,Large
9663,2023-09-27,118,User_118,Pune,Regular,402,Sai Restaurant Andhra,,,1059.31,2023,9,September,Wednesday,3,39,False,Fall,Extra Large
9664,2023-11-30,1190,User_1190,Chennai,Gold,467,Sai Biryani South Indian,,,457.68,2023,11,November,Thursday,4,48,False,Fall,Medium
9665,2023-03-01,2790,User_2790,Hyderabad,Regular,173,Darbar Delights South Indian,Chinese,3.7,254.33,2023,3,March,Wednesday,1,9,False,Spring,Small
9666,2023-06-09,1300,User_1300,Chennai,Regular,164,Udupi Mess Family Restaurant,Italian,3.5,411.15,2023,6,June,Friday,2,23,False,Summer,Medium
9667,2023-06-13,758,User_758,Chennai,Regular,60,Grand Restaurant North Indian,Mexican,3.6,1097.93,2023,6,June,Tuesday,2,24,False,Summer,Extra Large
9668,2023-09-15,1798,User_1798,Hyderabad,Gold,198,Annapurna Tiffins North Indian,Mexican,4.1,375.16,2023,9,September,Friday,3,37,False,Fall,Medium
9669,2023-04-18,1401,User_1401,Hyderabad,Gold,478,New Tiffins Pure Veg,,,1120.19,2023,4,April,Tuesday,2,16,False,Spring,Extra Large
9670,2023-05-06,87,User_87,Hyderabad,Regular,353,Sai Delights South Indian,,,161.87,2023,5,May,Saturday,2,18,True,Spring,Small
9671,2023-03-18,2056,User_2056,Chennai,Regular,372,Annapurna Foods North Indian,,,864.46,2023,3,March,Saturday,1,11,True,Spring,Large
9672,2023-05-30,5,User_5,Pune,Gold,65,Grand Eatery Non-Veg,Mexican,3.2,1495.26,2023,5,May,Tuesday,2,22,False,Spring,Extra Large
9673,2023-02-14,2064,User_2064,Hyderabad,Regular,167,Grand Tiffins Non-Veg,Italian,4.7,876.97,2023,2,February,Tuesday,1,7,False,Winter,Large
9674,2023-06-13,2838,User_2838,Hyderabad,Gold,459,Sai Delights Non-Veg,,,249.78,2023,6,June,Tuesday,2,24,False,Summer,Small
9675,2023-12-03,1496,User_1496,Chennai,Regular,348,Royal Restaurant Andhra,,,975.77,2023,12,December,Sunday,4,48,True,Winter,Extra Large
9676,2023-06-13,7,User_7,Chennai,Gold,490,Swagath Curry House Punjabi,,,1251.21,2023,6,June,Tuesday,2,24,False,Summer,Extra Large
9677,2023-11-27,1571,User_1571,Pune,Gold,442,Sai Eatery Andhra,,,993.02,2023,11,November,Monday,4,48,False,Fall,Extra Large
9678,2023-09-05,2278,User_2278,Bangalore,Gold,264,Classic Curry House South Indian,Indian,4.3,1341.8,2023,9,September,Tuesday,3,36,False,Fall,Extra Large
9679,2023-03-03,1884,User_1884,Chennai,Regular,298,Swagath Foods Andhra,,,1359.72,2023,3,March,Friday,1,9,False,Spring,Extra Large
9680,2023-05-27,2135,User_2135,Chennai,Gold,91,Annapurna Mess Non-Veg,Italian,4.8,639.91,2023,5,May,Saturday,2,21,True,Spring,Large
9681,2023-08-21,1943,User_1943,Bangalore,Regular,355,Swagath Restaurant Chinese,,,687.07,2023,8,August,Monday,3,34,False,Summer,Large
9682,2023-10-12,1078,User_1078,Hyderabad,Gold,476,Royal Curry House Multicuisine,,,465.9,2023,10,October,Thursday,4,41,False,Fall,Medium
9683,2023-10-18,246,User_246,Hyderabad,Regular,124,Spice Dhaba Andhra,Mexican,3.5,930.56,2023,10,October,Wednesday,4,42,False,Fall,Extra Large
9684,2023-03-13,1268,User_1268,Hyderabad,Gold,292,Amma Cafe North Indian,,,953.35,2023,3,March,Monday,1,11,False,Spring,Extra Large
9685,2023-10-22,715,User_715,Bangalore,Regular,135,Amma Eatery Non-Veg,Indian,3.7,659.67,2023,10,October,Sunday,4,42,True,Fall,Large
9686,2023-06-06,2011,User_2011,Hyderabad,Regular,493,Darbar Restaurant Multicuisine,,,167.79,2023,6,June,Tuesday,2,23,False,Summer,Small
9687,2023-07-21,407,User_407,Pune,Gold,398,Royal Tiffins Pure Veg,,,1127.72,2023,7,July,Friday,3,29,False,Summer,Extra Large
9688,2023-11-01,1751,User_1751,Pune,Regular,306,Grand Dhaba Non-Veg,,,1404.84,2023,11,November,Wednesday,4,44,False,Fall,Extra Large
9689,2023-08-03,571,User_571,Pune,Regular,73,Spice Mess Andhra,Mexican,3.1,1044.65,2023,8,August,Thursday,3,31,False,Summer,Extra Large
9690,2023-04-10,1557,User_1557,Pune,Gold,319,Darbar Eatery Family Restaurant,,,1264.24,2023,4,April,Monday,2,15,False,Spring,Extra Large
9691,2023-08-02,2123,User_2123,Bangalore,Regular,281,Swagath Cafe Non-Veg,,,251.64,2023,8,August,Wednesday,3,31,False,Summer,Small
9692,2023-05-06,803,User_803,Hyderabad,Regular,272,New Dhaba Pure Veg,Indian,4.8,915.29,2023,5,May,Saturday,2,18,True,Spring,Extra Large
9693,2023-11-03,1509,User_1509,Chennai,Gold,229,Ruchi Mess Family Restaurant,Italian,3.8,717.55,2023,11,November,Friday,4,44,False,Fall,Large
9694,2023-01-04,76,User_76,Pune,Regular,17,Udupi Delights Non-Veg,Indian,4.6,127.16,2023,1,January,Wednesday,1,1,False,Winter,Small
9695,2023-08-30,2842,User_2842,Chennai,Gold,307,Annapurna Curry House North Indian,,,414.74,2023,8,August,Wednesday,3,35,False,Summer,Medium
9696,2023-02-20,633,User_633,Pune,Gold,430,Royal Delights South Indian,,,1364.38,2023,2,February,Monday,1,8,False,Winter,Extra Large
9697,2023-12-06,846,User_846,Hyderabad,Gold,178,Sai Mess North Indian,Mexican,3.1,618.08,2023,12,December,Wednesday,4,49,False,Winter,Large
9698,2023-08-26,2458,User_2458,Bangalore,Gold,350,Classic Curry House South Indian,,,342.2,2023,8,August,Saturday,3,34,True,Summer,Medium
9699,2023-08-04,1726,User_1726,Pune,Gold,18,Annapurna Kitchen Family Restaurant,Italian,4.5,609.5,2023,8,August,Friday,3,31,False,Summer,Large
9700,2023-06-09,2295,User_2295,Bangalore,Regular,228,Udupi Dhaba Pure Veg,Mexican,4.1,1193.96,2023,6,June,Friday,2,23,False,Summer,Extra Large
9701,2023-04-25,134,User_134,Hyderabad,Regular,258,Spice Curry House Chinese,Indian,3.0,1482.6,2023,4,April,Tuesday,2,17,False,Spring,Extra Large
9702,2023-08-03,1431,User_1431,Bangalore,Regular,226,Darbar Curry House Andhra,Indian,3.2,526.2,2023,8,August,Thursday,3,31,False,Summer,Medium
9703,2023-02-22,2579,User_2579,Bangalore,Gold,350,Classic Curry House South Indian,,,752.94,2023,2,February,Wednesday,1,8,False,Winter,Large
9704,2023-12-05,1687,User_1687,Chennai,Gold,93,Swagath Cafe Multicuisine,Chinese,4.9,115.32,2023,12,December,Tuesday,4,49,False,Winter,Small
9705,2023-03-25,2568,User_2568,Bangalore,Gold,466,Sai Cafe South Indian,,,1191.55,2023,3,March,Saturday,1,12,True,Spring,Extra Large
9706,2023-11-16,1019,User_1019,Hyderabad,Gold,189,Hotel Curry House Non-Veg,Indian,4.8,1477.45,2023,11,November,Thursday,4,46,False,Fall,Extra Large
9707,2023-12-30,916,User_916,Bangalore,Regular,135,Amma Eatery Non-Veg,Indian,3.7,1079.14,2023,12,December,Saturday,4,52,True,Winter,Extra Large
9708,2023-05-03,2293,User_2293,Chennai,Regular,307,Annapurna Curry House North Indian,,,936.26,2023,5,May,Wednesday,2,18,False,Spring,Extra Large
9709,2023-06-19,991,User_991,Pune,Regular,331,Spice Biryani Non-Veg,,,520.04,2023,6,June,Monday,2,25,False,Summer,Medium
9710,2023-02-24,1160,User_1160,Chennai,Gold,471,Swagath Tiffins Punjabi,,,292.65,2023,2,February,Friday,1,8,False,Winter,Small
9711,2023-08-20,1725,User_1725,Bangalore,Gold,199,Sri Eatery Chinese,Italian,3.4,1138.67,2023,8,August,Sunday,3,33,True,Summer,Extra Large
9712,2023-10-06,2787,User_2787,Pune,Regular,207,Grand Cafe Andhra,Italian,3.3,998.25,2023,10,October,Friday,4,40,False,Fall,Extra Large
9713,2023-03-24,245,User_245,Chennai,Regular,72,Sri Foods Chinese,Mexican,3.4,203.14,2023,3,March,Friday,1,12,False,Spring,Small
9714,2023-10-07,1667,User_1667,Pune,Gold,345,Sai Tiffins Chinese,,,270.75,2023,10,October,Saturday,4,40,True,Fall,Small
9715,2023-08-14,54,User_54,Chennai,Regular,497,Hotel Delights South Indian,,,1118.46,2023,8,August,Monday,3,33,False,Summer,Extra Large
9716,2023-08-02,39,User_39,Hyderabad,Regular,483,Darbar Restaurant Family Restaurant,,,967.74,2023,8,August,Wednesday,3,31,False,Summer,Extra Large
9717,2023-07-01,2170,User_2170,Bangalore,Regular,240,New Mess Andhra,Indian,3.8,1429.73,2023,7,July,Saturday,3,26,True,Summer,Extra Large
9718,2023-06-10,48,User_48,Chennai,Gold,386,Sai Cafe Andhra,,,822.74,2023,6,June,Saturday,2,23,True,Summer,Large
9719,2023-01-05,403,User_403,Chennai,Regular,9,Classic Mess Family Restaurant,Italian,3.1,888.6,2023,1,January,Thursday,1,1,False,Winter,Large
9720,2023-09-26,2668,User_2668,Pune,Regular,414,Darbar Delights South Indian,,,1218.43,2023,9,September,Tuesday,3,39,False,Fall,Extra Large
9721,2023-03-24,2008,User_2008,Bangalore,Gold,72,Sri Foods Chinese,Mexican,3.4,1430.09,2023,3,March,Friday,1,12,False,Spring,Extra Large
9722,2023-10-23,2608,User_2608,Chennai,Gold,90,Classic Biryani Pure Veg,Italian,4.8,617.86,2023,10,October,Monday,4,43,False,Fall,Large
9723,2023-06-17,2937,User_2937,Hyderabad,Regular,298,Swagath Foods Andhra,,,1473.07,2023,6,June,Saturday,2,24,True,Summer,Extra Large
9724,2023-02-24,12,User_12,Pune,Regular,187,Royal Kitchen North Indian,Chinese,3.8,238.27,2023,2,February,Friday,1,8,False,Winter,Small
9725,2023-05-21,469,User_469,Chennai,Regular,331,Spice Biryani Non-Veg,,,567.99,2023,5,May,Sunday,2,20,True,Spring,Medium
9726,2023-03-16,2507,User_2507,Hyderabad,Regular,448,Amma Biryani Family Restaurant,,,1328.88,2023,3,March,Thursday,1,11,False,Spring,Extra Large
9727,2023-08-26,2381,User_2381,Pune,Regular,7,Ruchi Biryani Punjabi,Italian,3.2,1242.64,2023,8,August,Saturday,3,34,True,Summer,Extra Large
9728,2023-08-25,1053,User_1053,Hyderabad,Regular,31,Udupi Delights North Indian,Mexican,4.7,364.08,2023,8,August,Friday,3,34,False,Summer,Medium
9729,2023-09-15,601,User_601,Hyderabad,Regular,7,Ruchi Biryani Punjabi,Italian,3.2,525.44,2023,9,September,Friday,3,37,False,Fall,Medium
9730,2023-10-14,2397,User_2397,Chennai,Regular,464,Ruchi Cafe Multicuisine,,,134.12,2023,10,October,Saturday,4,41,True,Fall,Small
9731,2023-02-08,808,User_808,Bangalore,Gold,136,Hotel Cafe South Indian,Indian,3.6,199.11,2023,2,February,Wednesday,1,6,False,Winter,Small
9732,2023-06-18,1333,User_1333,Bangalore,Gold,268,Annapurna Biryani Multicuisine,Indian,3.8,1479.63,2023,6,June,Sunday,2,24,True,Summer,Extra Large
9733,2023-01-13,715,User_715,Bangalore,Regular,57,Spice Mess Punjabi,Mexican,4.4,947.45,2023,1,January,Friday,1,2,False,Winter,Extra Large
9734,2023-12-23,1655,User_1655,Bangalore,Gold,249,Royal Kitchen North Indian,Italian,4.7,1073.44,2023,12,December,Saturday,4,51,True,Winter,Extra Large
9735,2023-07-05,180,User_180,Pune,Gold,246,Ruchi Tiffins Pure Veg,Mexican,3.9,356.99,2023,7,July,Wednesday,3,27,False,Summer,Medium
9736,2023-06-26,1566,User_1566,Pune,Regular,487,Amma Eatery Chinese,,,574.7,2023,6,June,Monday,2,26,False,Summer,Medium
9737,2023-10-04,161,User_161,Pune,Gold,236,Hotel Eatery Non-Veg,Italian,4.2,213.4,2023,10,October,Wednesday,4,40,False,Fall,Small
9738,2023-08-02,2804,User_2804,Hyderabad,Regular,491,Classic Tiffins Chinese,,,1004.78,2023,8,August,Wednesday,3,31,False,Summer,Extra Large
9739,2023-10-11,1936,User_1936,Bangalore,Gold,291,Annapurna Foods Non-Veg,,,893.57,2023,10,October,Wednesday,4,41,False,Fall,Large
9740,2023-02-13,785,User_785,Chennai,Gold,114,Ruchi Mess Andhra,Indian,3.9,1266.04,2023,2,February,Monday,1,7,False,Winter,Extra Large
9741,2023-06-30,2226,User_2226,Hyderabad,Regular,144,Darbar Biryani Andhra,Chinese,4.5,820.49,2023,6,June,Friday,2,26,False,Summer,Large
9742,2023-09-21,59,User_59,Bangalore,Regular,450,New Foods Chinese,,,180.82,2023,9,September,Thursday,3,38,False,Fall,Small
9743,2023-05-19,1119,User_1119,Bangalore,Gold,406,Spice Foods Non-Veg,,,269.8,2023,5,May,Friday,2,20,False,Spring,Small
9744,2023-12-15,2467,User_2467,Hyderabad,Gold,156,Sri Tiffins North Indian,Italian,3.8,1208.91,2023,12,December,Friday,4,50,False,Winter,Extra Large
9745,2023-11-23,84,User_84,Hyderabad,Regular,499,Annapurna Tiffins South Indian,,,328.26,2023,11,November,Thursday,4,47,False,Fall,Medium
9746,2023-11-26,1285,User_1285,Chennai,Gold,490,Swagath Curry House Punjabi,,,718.78,2023,11,November,Sunday,4,47,True,Fall,Large
9747,2023-06-23,581,User_581,Chennai,Gold,427,Spice Kitchen Pure Veg,,,790.31,2023,6,June,Friday,2,25,False,Summer,Large
9748,2023-08-04,39,User_39,Hyderabad,Regular,494,Hotel Restaurant North Indian,,,637.64,2023,8,August,Friday,3,31,False,Summer,Large
9749,2023-06-24,966,User_966,Hyderabad,Gold,14,Taste of Tiffins North Indian,Indian,3.8,634.73,2023,6,June,Saturday,2,25,True,Summer,Large
9750,2023-12-18,2181,User_2181,Hyderabad,Regular,289,Sri Biryani Punjabi,,,398.09,2023,12,December,Monday,4,51,False,Winter,Medium
9751,2023-06-06,1282,User_1282,Chennai,Regular,484,Taste of Biryani Punjabi,,,1289.63,2023,6,June,Tuesday,2,23,False,Summer,Extra Large
9752,2023-06-09,979,User_979,Hyderabad,Gold,3,Darbar Eatery Andhra,Mexican,4.3,1344.22,2023,6,June,Friday,2,23,False,Summer,Extra Large
9753,2023-05-24,1783,User_1783,Hyderabad,Regular,107,Spice Kitchen Punjabi,Mexican,4.0,505.79,2023,5,May,Wednesday,2,21,False,Spring,Medium
9754,2023-02-25,21,User_21,Bangalore,Gold,144,Darbar Biryani Andhra,Chinese,4.5,637.41,2023,2,February,Saturday,1,8,True,Winter,Large
9755,2023-03-02,2850,User_2850,Hyderabad,Gold,193,Swagath Eatery Multicuisine,Chinese,3.8,841.01,2023,3,March,Thursday,1,9,False,Spring,Large
9756,2023-09-05,790,User_790,Bangalore,Regular,71,New Dhaba Non-Veg,Indian,3.7,1405.95,2023,9,September,Tuesday,3,36,False,Fall,Extra Large
9757,2023-02-07,369,User_369,Bangalore,Gold,155,Udupi Biryani Family Restaurant,Mexican,3.1,1055.73,2023,2,February,Tuesday,1,6,False,Winter,Extra Large
9758,2023-02-01,1515,User_1515,Bangalore,Regular,47,Ruchi Cafe Punjabi,Indian,3.4,1115.58,2023,2,February,Wednesday,1,5,False,Winter,Extra Large
9759,2023-01-21,1027,User_1027,Chennai,Gold,295,Sai Cafe South Indian,,,1091.39,2023,1,January,Saturday,1,3,True,Winter,Extra Large
9760,2023-08-08,869,User_869,Chennai,Regular,479,Grand Mess Andhra,,,332.44,2023,8,August,Tuesday,3,32,False,Summer,Medium
9761,2023-09-17,2836,User_2836,Pune,Gold,401,Darbar Eatery Pure Veg,,,975.77,2023,9,September,Sunday,3,37,True,Fall,Extra Large
9762,2023-02-26,542,User_542,Bangalore,Gold,362,Grand Mess Multicuisine,,,573.21,2023,2,February,Sunday,1,8,True,Winter,Medium
9763,2023-10-06,149,User_149,Bangalore,Regular,38,Grand Tiffins Multicuisine,Italian,5.0,686.44,2023,10,October,Friday,4,40,False,Fall,Large
9764,2023-06-01,2556,User_2556,Chennai,Gold,316,Darbar Tiffins Andhra,,,512.27,2023,6,June,Thursday,2,22,False,Summer,Medium
9765,2023-06-01,405,User_405,Chennai,Regular,121,Sri Delights Non-Veg,Indian,4.1,782.0,2023,6,June,Thursday,2,22,False,Summer,Large
9766,2023-05-10,2244,User_2244,Hyderabad,Gold,129,New Cafe North Indian,Indian,4.1,1491.54,2023,5,May,Wednesday,2,19,False,Spring,Extra Large
9767,2023-04-30,2499,User_2499,Chennai,Regular,60,Grand Restaurant North Indian,Mexican,3.6,1285.85,2023,4,April,Sunday,2,17,True,Spring,Extra Large
9768,2023-01-16,584,User_584,Bangalore,Gold,492,Swagath Kitchen North Indian,,,181.95,2023,1,January,Monday,1,3,False,Winter,Small
9769,2023-12-03,2001,User_2001,Pune,Gold,92,Amma Delights Pure Veg,Mexican,4.9,1160.68,2023,12,December,Sunday,4,48,True,Winter,Extra Large
9770,2023-07-03,1381,User_1381,Bangalore,Regular,315,Swagath Curry House Chinese,,,1213.45,2023,7,July,Monday,3,27,False,Summer,Extra Large
9771,2023-02-13,1344,User_1344,Hyderabad,Gold,189,Hotel Curry House Non-Veg,Indian,4.8,1445.26,2023,2,February,Monday,1,7,False,Winter,Extra Large
9772,2023-04-07,1259,User_1259,Hyderabad,Gold,427,Spice Kitchen Pure Veg,,,517.38,2023,4,April,Friday,2,14,False,Spring,Medium
9773,2023-01-24,545,User_545,Pune,Regular,230,Sai Tiffins Andhra,Chinese,3.6,1346.13,2023,1,January,Tuesday,1,4,False,Winter,Extra Large
9774,2023-12-12,190,User_190,Bangalore,Gold,464,Ruchi Cafe Multicuisine,,,417.47,2023,12,December,Tuesday,4,50,False,Winter,Medium
9775,2023-06-25,2457,User_2457,Chennai,Gold,7,Ruchi Biryani Punjabi,Italian,3.2,373.55,2023,6,June,Sunday,2,25,True,Summer,Medium
9776,2023-06-11,1813,User_1813,Hyderabad,Regular,369,Amma Foods Chinese,,,949.23,2023,6,June,Sunday,2,23,True,Summer,Extra Large
9777,2023-02-25,1251,User_1251,Pune,Gold,181,Classic Foods Pure Veg,Indian,4.0,498.51,2023,2,February,Saturday,1,8,True,Winter,Medium
9778,2023-07-03,2640,User_2640,Bangalore,Gold,471,Swagath Tiffins Punjabi,,,139.29,2023,7,July,Monday,3,27,False,Summer,Small
9779,2023-03-03,418,User_418,Bangalore,Regular,4,Annapurna Curry House Pure Veg,Chinese,4.1,1056.99,2023,3,March,Friday,1,9,False,Spring,Extra Large
9780,2023-06-17,2251,User_2251,Pune,Regular,19,Classic Biryani Chinese,Indian,3.6,833.35,2023,6,June,Saturday,2,24,True,Summer,Large
9781,2023-05-27,1752,User_1752,Pune,Regular,84,Grand Mess Chinese,Chinese,3.2,327.76,2023,5,May,Saturday,2,21,True,Spring,Medium
9782,2023-12-01,2168,User_2168,Chennai,Gold,429,Annapurna Biryani Pure Veg,,,629.6,2023,12,December,Friday,4,48,False,Winter,Large
9783,2023-04-30,1302,User_1302,Bangalore,Regular,308,Annapurna Biryani Family Restaurant,,,192.51,2023,4,April,Sunday,2,17,True,Spring,Small
9784,2023-04-26,1268,User_1268,Hyderabad,Gold,257,Sri Kitchen Family Restaurant,Italian,3.4,759.66,2023,4,April,Wednesday,2,17,False,Spring,Large
9785,2023-02-06,478,User_478,Pune,Regular,287,Amma Cafe South Indian,,,1477.52,2023,2,February,Monday,1,6,False,Winter,Extra Large
9786,2023-12-06,2580,User_2580,Chennai,Gold,304,Hotel Tiffins Andhra,,,512.68,2023,12,December,Wednesday,4,49,False,Winter,Medium
9787,2023-09-15,2615,User_2615,Bangalore,Regular,256,Sri Curry House Andhra,Italian,3.1,519.02,2023,9,September,Friday,3,37,False,Fall,Medium
9788,2023-10-25,1612,User_1612,Chennai,Gold,348,Royal Restaurant Andhra,,,1368.19,2023,10,October,Wednesday,4,43,False,Fall,Extra Large
9789,2023-02-23,2918,User_2918,Hyderabad,Regular,475,Ruchi Kitchen Punjabi,,,768.19,2023,2,February,Thursday,1,8,False,Winter,Large
9790,2023-12-09,1348,User_1348,Hyderabad,Regular,51,Sri Eatery South Indian,Italian,3.0,699.17,2023,12,December,Saturday,4,49,True,Winter,Large
9791,2023-09-12,543,User_543,Pune,Regular,170,Spice Tiffins Family Restaurant,Mexican,4.4,398.1,2023,9,September,Tuesday,3,37,False,Fall,Medium
9792,2023-10-31,2121,User_2121,Pune,Regular,233,Grand Cafe Family Restaurant,Italian,4.5,107.82,2023,10,October,Tuesday,4,44,False,Fall,Small
